Material,Plant,Vendor,Week,ForecastQty,WIP,Stock,MRP BACKLOG,Price from Info Record,Price unit,Currency from Info Record,Safety Stock,ConsumptionQty,Deviation,DeviationPercent
4508690453000090,MA13,0,W05-25,3348.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2957.0,-391.0,-11.678614097968937
4508690453000090,MA13,0,W05-25,3348.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9914.0,6566.0,196.11708482676224
4508690453000095,MA13,0,W05-25,10720.0,1098.0,0.0,143.0,0.0,0.0,0,0.0,8856.0,-1864.0,-17.388059701492537
4508690453000095,MA13,0,W05-25,10720.0,1098.0,0.0,143.0,0.0,0.0,0,0.0,9686.0,-1034.0,-9.645522388059701
4508690453000100,MA13,0,W05-25,3442.0,0.0,0.0,156.0,0.0,0.0,0,0.0,2751.0,-691.0,-20.075537478210343
4508690453000100,MA13,0,W05-25,3442.0,0.0,0.0,156.0,0.0,0.0,0,0.0,397.0,-3045.0,-88.46600813480534
4508690453000100,MA13,0,W05-25,3442.0,0.0,0.0,156.0,0.0,0.0,0,0.0,11685.0,8243.0,239.48285880302151
4508690453000110,MA13,0,W05-25,2582.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1968.0,-614.0,-23.78001549186677
4508690453000110,MA13,0,W05-25,2582.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5870.0,3288.0,127.34314484895431
4508690453000115,MA13,0,W05-25,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0
4508690453000115,MA13,0,W05-25,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,12662.0,12660.0,633000.0
4508690453000120,MA13,0,W05-25,3077.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2780.0,-297.0,-9.652258693532662
4508690453000125,MA13,0,W05-25,8026.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6503.0,-1523.0,-18.975828557189136
4508690453000130,MA13,0,W05-25,620.0,0.0,0.0,0.0,0.0,0.0,0,0.0,426.0,-194.0,-31.290322580645164
4508690453000130,MA13,0,W05-25,620.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5156.0,4536.0,731.6129032258065
4508690453000135,MA13,0,W05-25,1606.0,0.0,0.0,143.0,0.0,0.0,0,0.0,1154.0,-452.0,-28.144458281444585
4508690453000135,MA13,0,W05-25,1606.0,0.0,0.0,143.0,0.0,0.0,0,0.0,325.0,-1281.0,-79.76338729763387
4508690453000135,MA13,0,W05-25,1606.0,0.0,0.0,143.0,0.0,0.0,0,0.0,7579.0,5973.0,371.9178082191781
4508690453000140,MA13,0,W05-25,13930.0,6818.0,13696.0,6.0,0.0,0.0,0,0.0,13820.0,-110.0,-0.7896625987078248
4508690453000145,MA13,0,W05-25,1423.0,0.0,4956.0,0.0,0.0,0.0,0,0.0,1188.0,-235.0,-16.514406184118062
4508690453000145,MA13,0,W05-25,1423.0,0.0,4956.0,0.0,0.0,0.0,0,0.0,47.0,-1376.0,-96.69711876317639
4508690453000150,MA13,0,W05-25,4147.0,0.0,19200.0,0.0,0.0,0.0,0,0.0,3604.0,-543.0,-13.093802748975165
4508690453000155,MA13,0,W05-25,9172.0,6152.0,0.0,0.0,0.0,0.0,0,0.0,7028.0,-2144.0,-23.37549062363716
4508690453000160,MA13,0,W05-25,2280.0,489.0,0.0,0.0,0.0,0.0,0,0.0,1958.0,-322.0,-14.12280701754386
4508690453000160,MA13,0,W05-25,2280.0,489.0,0.0,0.0,0.0,0.0,0,0.0,1364.0,-916.0,-40.17543859649123
4508690453000170,MA13,0,W05-25,319.0,4502.0,0.0,0.0,0.0,0.0,0,0.0,470.0,151.0,47.33542319749217
4508690453000170,MA13,0,W05-25,319.0,4502.0,0.0,0.0,0.0,0.0,0,0.0,8039.0,7720.0,2420.062695924765
4508690453000175,MA13,0,W05-25,789.0,0.0,0.0,0.0,0.0,0.0,0,0.0,585.0,-204.0,-25.85551330798479
4508690453000175,MA13,0,W05-25,789.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7561.0,6772.0,858.3016476552599
4508690453000180,MA13,0,W05-25,2441.0,0.0,5328.0,0.0,0.0,0.0,0,0.0,1885.0,-556.0,-22.777550184350677
4508690453000180,MA13,0,W05-25,2441.0,0.0,5328.0,0.0,0.0,0.0,0,0.0,3347.0,906.0,37.115936091765676
4508690453000190,MA13,0,W05-25,1906.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1376.0,-530.0,-27.806925498426022
4508690453000190,MA13,0,W05-25,1906.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2183.0,277.0,14.53305351521511
4508690453000195,MA13,0,W05-25,3008.0,512.0,4912.0,0.0,0.0,0.0,0,0.0,2600.0,-408.0,-13.563829787234042
4508690453000195,MA13,0,W05-25,3008.0,512.0,4912.0,0.0,0.0,0.0,0,0.0,27.0,-2981.0,-99.10239361702128
4508690453000205,MA13,0,W05-25,1109.0,0.0,4672.0,0.0,0.0,0.0,0,0.0,1080.0,-29.0,-2.6149684400360687
4508690453000205,MA13,0,W05-25,1109.0,0.0,4672.0,0.0,0.0,0.0,0,0.0,31.0,-1078.0,-97.20468890892697
4508690453000215,MA13,0,W05-25,200.0,0.0,0.0,0.0,0.0,0.0,0,0.0,156.0,-44.0,-22.0
4508690453000215,MA13,0,W05-25,200.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3759.0,3559.0,1779.5000000000002
4508690453000230,MA13,0,W05-25,3551.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3383.0,-168.0,-4.731061672768234
4508690453000265,MA13,0,W05-25,8400.0,0.0,7232.0,390.0,0.0,0.0,0,0.0,7245.0,-1155.0,-13.750000000000002
4508690453000285,MA13,0,W05-25,343.0,0.0,0.0,0.0,0.0,0.0,0,0.0,241.0,-102.0,-29.737609329446062
4508690453000285,MA13,0,W05-25,343.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3100.0,2757.0,803.7900874635568
4508690453000300,MA13,0,W05-25,920.0,2235.0,0.0,0.0,0.0,0.0,0,0.0,687.0,-233.0,-25.32608695652174
4508690453000300,MA13,0,W05-25,920.0,2235.0,0.0,0.0,0.0,0.0,0,0.0,1103.0,183.0,19.891304347826086
4508690453000310,MA13,0,W05-25,1293.0,999.0,3088.0,0.0,0.0,0.0,0,0.0,1186.0,-107.0,-8.275328692962104
4508690453000340,MA13,0,W05-25,1700.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1300.0,-400.0,-23.52941176470588
4508690453000500,MA13,0,W05-25,3759.0,3399.0,0.0,0.0,0.0,0.0,0,0.0,3497.0,-262.0,-6.969938813514233
4508690453000500,MA13,0,W05-25,3759.0,3399.0,0.0,0.0,0.0,0.0,0,0.0,377.0,-3382.0,-89.9707368981112
4508690453000525,MA13,0,W05-25,1109.0,0.0,5472.0,0.0,0.0,0.0,0,0.0,1080.0,-29.0,-2.6149684400360687
4508690453000545,MA13,0,W05-25,403.0,1760.0,3520.0,0.0,0.0,0.0,0,0.0,465.0,62.0,15.384615384615385
4508690453000610,MA13,0,W05-25,309.0,0.0,0.0,0.0,0.0,0.0,0,0.0,359.0,50.0,16.181229773462782
4508690603000110,MA13,0,W05-25,0.0,8117.0,0.0,0.0,0.0,0.0,0,0.0,1265.0,1265.0,0.0
4508690603000130,MA13,0,W05-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,100.0,0.0
4508690603000135,MA13,0,W05-25,1142.0,4542.0,0.0,0.0,0.0,0.0,0,0.0,1310.0,168.0,14.711033274956216
4508690603000135,MA13,0,W05-25,1142.0,4542.0,0.0,0.0,0.0,0.0,0,0.0,641.0,-501.0,-43.87040280210158
4508690603000195,MA13,0,W05-25,0.0,4056.0,0.0,0.0,0.0,0.0,0,0.0,655.0,655.0,0.0
4508690603000360,MA13,0,W05-25,1137.0,0.0,1992.0,0.0,0.0,0.0,0,0.0,877.0,-260.0,-22.867194371152156
4508690653000030,MA13,0,W05-25,15852.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13718.0,-2134.0,-13.462023719404492
4508690653000040,MA13,0,W05-25,8138.0,723.0,0.0,1748.0,0.0,0.0,0,0.0,9129.0,991.0,12.177439174244286
4508690653000040,MA13,0,W05-25,8138.0,723.0,0.0,1748.0,0.0,0.0,0,0.0,25707.0,17569.0,215.88842467436717
4508690653000050,MA13,0,W05-25,12600.0,0.0,0.0,0.0,0.0,0.0,0,0.0,11448.0,-1152.0,-9.142857142857142
4508690653000060,MA13,0,W05-25,3869.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3215.0,-654.0,-16.903592659601966
4508690653000065,MA13,0,W05-25,3644.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2760.0,-884.0,-24.259055982436884
4508690653000065,MA13,0,W05-25,3644.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10254.0,6610.0,181.39407244785951
4508690653000070,MA13,0,W05-25,4506.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3908.0,-598.0,-13.271193963604084
4508690653000070,MA13,0,W05-25,4506.0,0.0,0.0,0.0,0.0,0.0,0,0.0,89.0,-4417.0,-98.0248557478917
4508690653000080,MA13,0,W05-25,4026.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2594.0,-1432.0,-35.56880278191753
4508690653000080,MA13,0,W05-25,4026.0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.0,-3996.0,-99.2548435171386
4508690653000080,MA13,0,W05-25,4026.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13243.0,9217.0,228.93691008445109
4508690653000085,MA13,0,W05-25,5888.0,0.0,8460.0,0.0,0.0,0.0,0,0.0,4622.0,-1266.0,-21.501358695652172
4508690653000085,MA13,0,W05-25,5888.0,0.0,8460.0,0.0,0.0,0.0,0,0.0,16535.0,10647.0,180.82540760869566
4508690653000090,MA13,0,W05-25,2590.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2062.0,-528.0,-20.386100386100388
4508690653000090,MA13,0,W05-25,2590.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6272.0,3682.0,142.16216216216216
4508690653000100,MA13,0,W05-25,227.0,0.0,0.0,215.0,0.0,0.0,0,0.0,227.0,0.0,0.0
4508690653000105,MA13,0,W05-25,3325.0,0.0,6852.0,0.0,0.0,0.0,0,0.0,2775.0,-550.0,-16.541353383458645
4508690653000110,MA13,0,W05-25,11785.0,1571.0,0.0,127.0,0.0,0.0,0,0.0,10518.0,-1267.0,-10.75095460330929
4508690653000110,MA13,0,W05-25,11785.0,1571.0,0.0,127.0,0.0,0.0,0,0.0,13647.0,1862.0,15.79974543911752
4508690653000120,MA13,0,W05-25,401.0,0.0,6000.0,0.0,0.0,0.0,0,0.0,265.0,-136.0,-33.915211970074814
4508690653000120,MA13,0,W05-25,401.0,0.0,6000.0,0.0,0.0,0.0,0,0.0,1960.0,1559.0,388.7780548628429
4508690653000125,MA13,0,W05-25,144.0,31.0,0.0,0.0,0.0,0.0,0,0.0,153.0,9.0,6.25
4508690653000125,MA13,0,W05-25,144.0,31.0,0.0,0.0,0.0,0.0,0,0.0,4875.0,4731.0,3285.4166666666665
4508690653000130,MA13,0,W05-25,2275.0,0.0,0.0,7.0,0.0,0.0,0,0.0,1923.0,-352.0,-15.472527472527473
4508690653000130,MA13,0,W05-25,2275.0,0.0,0.0,7.0,0.0,0.0,0,0.0,7.0,-2268.0,-99.6923076923077
4508690653000130,MA13,0,W05-25,2275.0,0.0,0.0,7.0,0.0,0.0,0,0.0,6011.0,3736.0,164.2197802197802
4508690653000140,MA13,0,W05-25,1927.0,0.0,15408.0,0.0,0.0,0.0,0,0.0,252.0,-1675.0,-86.92267773741568
4508690653000145,MA13,0,W05-25,7901.0,4914.0,9912.0,0.0,0.0,0.0,0,0.0,7754.0,-147.0,-1.8605239843057841
4508690653000150,MA13,0,W05-25,5823.0,676.0,0.0,0.0,0.0,0.0,0,0.0,4538.0,-1285.0,-22.067662716812638
4508690653000150,MA13,0,W05-25,5823.0,676.0,0.0,0.0,0.0,0.0,0,0.0,3998.0,-1825.0,-31.3412330413876
4508690653000155,MA13,0,W05-25,937.0,4644.0,4644.0,508.0,0.0,0.0,0,0.0,1109.0,172.0,18.356456776947706
4508690653000165,MA13,0,W05-25,8540.0,4326.0,21780.0,0.0,0.0,0.0,0,0.0,7815.0,-725.0,-8.489461358313816
4508690653000180,MA13,0,W05-25,4640.0,3954.0,0.0,0.0,0.0,0.0,0,0.0,3996.0,-644.0,-13.879310344827585
4508690653000180,MA13,0,W05-25,4640.0,3954.0,0.0,0.0,0.0,0.0,0,0.0,5179.0,539.0,11.616379310344827
4508690653000185,MA13,0,W05-25,7371.0,1940.0,25272.0,0.0,0.0,0.0,0,0.0,7587.0,216.0,2.93040293040293
4508690653000195,MA13,0,W05-25,4632.0,3669.0,7368.0,0.0,0.0,0.0,0,0.0,4105.0,-527.0,-11.377374784110536
4508690653000200,MA13,0,W05-25,2513.0,3585.0,0.0,0.0,0.0,0.0,0,0.0,2310.0,-203.0,-8.07799442896936
4508690653000210,MA13,0,W05-25,6109.0,3416.0,13680.0,10.0,0.0,0.0,0,0.0,5443.0,-666.0,-10.901947945653953
4508690653000215,MA13,0,W05-25,8021.0,3297.0,3348.0,0.0,0.0,0.0,0,0.0,6148.0,-1873.0,-23.351203091883804
4508690653000230,MA13,0,W05-25,4892.0,3110.0,3120.0,0.0,0.0,0.0,0,0.0,4157.0,-735.0,-15.024529844644317
4508690653000240,MA13,0,W05-25,534.0,0.0,0.0,0.0,0.0,0.0,0,0.0,372.0,-162.0,-30.337078651685395
4508690653000240,MA13,0,W05-25,534.0,0.0,0.0,0.0,0.0,0.0,0,0.0,333.0,-201.0,-37.640449438202246
4508690653000245,MA13,0,W05-25,920.0,1963.0,5856.0,0.0,0.0,0.0,0,0.0,687.0,-233.0,-25.32608695652174
4508690653000245,MA13,0,W05-25,920.0,1963.0,5856.0,0.0,0.0,0.0,0,0.0,559.0,-361.0,-39.23913043478261
4508690653000255,MA13,0,W05-25,402.0,0.0,0.0,0.0,0.0,0.0,0,0.0,216.0,-186.0,-46.26865671641791
4508690653000255,MA13,0,W05-25,402.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1152.0,750.0,186.56716417910448
4508690653000265,MA13,0,W05-25,2943.0,2697.0,5424.0,120.0,0.0,0.0,0,0.0,2686.0,-257.0,-8.732585796805981
4508690653000275,MA13,0,W05-25,2844.0,0.0,0.0,0.0,0.0,0.0,0,0.0,464.0,-2380.0,-83.68495077355837
4508690653000300,MA13,0,W05-25,2181.0,0.0,4800.0,0.0,0.0,0.0,0,0.0,1885.0,-296.0,-13.571756075194866
4508690653000315,MA13,0,W05-25,549.0,1140.0,5700.0,0.0,0.0,0.0,0,0.0,520.0,-29.0,-5.2823315118397085
4508690653000365,MA13,0,W05-25,320.0,836.0,0.0,0.0,0.0,0.0,0,0.0,473.0,153.0,47.8125
4508690653000365,MA13,0,W05-25,320.0,836.0,0.0,0.0,0.0,0.0,0,0.0,2593.0,2273.0,710.3125
4508690653000455,MA13,0,W05-25,1634.0,0.0,12576.0,0.0,0.0,0.0,0,0.0,1542.0,-92.0,-5.630354957160343
4508690653000465,MA13,0,W05-25,2523.0,1536.0,0.0,0.0,0.0,0.0,0,0.0,2291.0,-232.0,-9.195402298850574
4508690653000465,MA13,0,W05-25,2523.0,1536.0,0.0,0.0,0.0,0.0,0,0.0,161.0,-2362.0,-93.61870788743559
4508690653000530,MA13,0,W05-25,1870.0,0.0,1356.0,0.0,0.0,0.0,0,0.0,1470.0,-400.0,-21.390374331550802
4508690653000535,MA13,0,W05-25,1700.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1300.0,-400.0,-23.52941176470588
4508690653000565,MA13,0,W05-25,1263.0,513.0,1272.0,0.0,0.0,0.0,0,0.0,1171.0,-92.0,-7.28424386381631
4508690953000065,MA13,0,W05-25,935.0,0.0,0.0,0.0,0.0,0.0,0,0.0,744.0,-191.0,-20.427807486631018
4508690953000065,MA13,0,W05-25,935.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8069.0,7134.0,762.9946524064171
4508690953000090,MA13,0,W05-25,6433.0,0.0,26640.0,0.0,0.0,0.0,0,0.0,5102.0,-1331.0,-20.690191201616663
4508690953000095,MA13,0,W05-25,756.0,0.0,0.0,0.0,0.0,0.0,0,0.0,584.0,-172.0,-22.75132275132275
4508690953000105,MA13,0,W05-25,2409.0,0.0,0.0,10.0,0.0,0.0,0,0.0,2030.0,-379.0,-15.732669157326692
4508690953000110,MA13,0,W05-25,3854.0,0.0,17440.0,0.0,0.0,0.0,0,0.0,3384.0,-470.0,-12.195121951219512
4508690953000120,MA13,0,W05-25,1040.0,2366.0,0.0,0.0,0.0,0.0,0,0.0,965.0,-75.0,-7.211538461538461
4508690953000120,MA13,0,W05-25,1040.0,2366.0,0.0,0.0,0.0,0.0,0,0.0,308.0,-732.0,-70.38461538461539
4508690953000125,MA13,0,W05-25,756.0,0.0,0.0,0.0,0.0,0.0,0,0.0,584.0,-172.0,-22.75132275132275
4508690953000125,MA13,0,W05-25,756.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4453.0,3697.0,489.021164021164
4508690953000150,MA13,0,W05-25,1263.0,1314.0,0.0,0.0,0.0,0.0,0,0.0,1171.0,-92.0,-7.28424386381631
4508690953000150,MA13,0,W05-25,1263.0,1314.0,0.0,0.0,0.0,0.0,0,0.0,5889.0,4626.0,366.270783847981
4508690953000160,MA13,0,W05-25,2090.0,0.0,6000.0,0.0,0.0,0.0,0,0.0,382.0,-1708.0,-81.7224880382775
4508690953000180,MA13,0,W05-25,1468.0,1046.0,5328.0,0.0,0.0,0.0,0,0.0,1186.0,-282.0,-19.20980926430518
4508690953000200,MA13,0,W05-25,758.0,0.0,0.0,0.0,0.0,0.0,0,0.0,588.0,-170.0,-22.427440633245382
4508690953000200,MA13,0,W05-25,758.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1535.0,777.0,102.5065963060686
4508690953000210,MA13,0,W05-25,2758.0,0.0,6840.0,0.0,0.0,0.0,0,0.0,2329.0,-429.0,-15.55474981870921
4508690953000225,MA13,0,W05-25,0.0,4256.0,8512.0,0.0,0.0,0.0,0,0.0,549.0,549.0,0.0
4508690953000235,MA13,0,W05-25,1598.0,0.0,8160.0,0.0,0.0,0.0,0,0.0,1698.0,100.0,6.25782227784731
4508690953000270,MA13,0,W05-25,755.0,0.0,1776.0,0.0,0.0,0.0,0,0.0,434.0,-321.0,-42.51655629139073
4508690953000270,MA13,0,W05-25,755.0,0.0,1776.0,0.0,0.0,0.0,0,0.0,1055.0,300.0,39.735099337748345
4508690953000290,MA13,0,W05-25,2698.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2457.0,-241.0,-8.932542624166048
4508690953000355,MA13,0,W05-25,756.0,0.0,1352.0,0.0,0.0,0.0,0,0.0,692.0,-64.0,-8.465608465608465
4508690953000470,MA13,0,W05-25,1622.0,1004.0,6096.0,0.0,0.0,0.0,0,0.0,1478.0,-144.0,-8.877928483353884
4508690953000480,MA13,0,W05-25,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1515.0,1515.0,0.0
4508690953000495,MA13,0,W05-25,0.0,0.0,1936.0,0.0,0.0,0.0,0,0.0,387.0,387.0,0.0
4508970217000160,MA13,0,W05-25,23.0,1600.0,0.0,0.0,0.0,0.0,0,0.0,16.0,-7.0,-30.434782608695656
4508970217000320,MA13,0,W05-25,23.0,900.0,0.0,0.0,0.0,0.0,0,0.0,16.0,-7.0,-30.434782608695656
4508970337000105,MA13,0,W05-25,23.0,1500.0,0.0,0.0,0.0,0.0,0,0.0,16.0,-7.0,-30.434782608695656
4508970363000140,MA13,0,W05-25,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,0.0,0.0
4508970977000160,MA13,0,W05-25,23.0,2152.0,0.0,0.0,0.0,0.0,0,0.0,16.0,-7.0,-30.434782608695656
4508970977000170,MA13,0,W05-25,23.0,1952.0,0.0,0.0,0.0,0.0,0,0.0,16.0,-7.0,-30.434782608695656
4509103203000095,MA13,0,W05-25,11140.0,5766.0,6000.0,0.0,0.0,0.0,0,0.0,11208.0,68.0,0.6104129263913823
4509103203000095,MA13,0,W05-25,11140.0,5766.0,6000.0,0.0,0.0,0.0,0,0.0,2221.0,-8919.0,-80.06283662477558
4509103203000170,MA13,0,W05-25,1264.0,0.0,1512.0,0.0,0.0,0.0,0,0.0,1110.0,-154.0,-12.183544303797468
4509103203000180,MA13,0,W05-25,7197.0,0.0,8800.0,345.0,0.0,0.0,0,0.0,6272.0,-925.0,-12.852577462831736
4509103203000190,MA13,0,W05-25,2412.0,1811.0,4000.0,0.0,0.0,0.0,0,0.0,2201.0,-211.0,-8.747927031509121
4509103203000190,MA13,0,W05-25,2412.0,1811.0,4000.0,0.0,0.0,0.0,0,0.0,2079.0,-333.0,-13.805970149253731
4509103203000300,MA13,0,W05-25,2419.0,0.0,5100.0,0.0,0.0,0.0,0,0.0,2551.0,132.0,5.456800330715172
4509103203000315,MA13,0,W05-25,432.0,1782.0,0.0,0.0,0.0,0.0,0,0.0,210.0,-222.0,-51.388888888888886
4509103203000315,MA13,0,W05-25,432.0,1782.0,0.0,0.0,0.0,0.0,0,0.0,124.0,-308.0,-71.29629629629629
4509105293000110,MA13,YZKMA90V,W05-25,808.0,2565.0,0.0,0.0,0.0,0.0,0,0.0,420.0,-388.0,-48.01980198019802
4509105293000110,MA13,YZKMA90V,W05-25,808.0,2565.0,0.0,0.0,0.0,0.0,0,0.0,205.0,-603.0,-74.62871287128714
4509105293000115,MA13,YZKMA90V,W05-25,404.0,1041.0,0.0,0.0,0.0,0.0,0,0.0,210.0,-194.0,-48.01980198019802
4509105293000115,MA13,YZKMA90V,W05-25,404.0,1041.0,0.0,0.0,0.0,0.0,0,0.0,103.0,-301.0,-74.5049504950495
4509105293000245,MA13,0,W05-25,262.0,458.0,0.0,0.0,0.0,0.0,0,0.0,290.0,28.0,10.687022900763358
4509105293000245,MA13,0,W05-25,262.0,458.0,0.0,0.0,0.0,0.0,0,0.0,241.0,-21.0,-8.015267175572518
4509105293000375,MA13,0,W05-25,326.0,194.0,1000.0,0.0,0.0,0.0,0,0.0,304.0,-22.0,-6.748466257668712
4509105293000375,MA13,0,W05-25,326.0,194.0,1000.0,0.0,0.0,0.0,0,0.0,537.0,211.0,64.7239263803681
4509105293000460,MA13,YZKMA90V,W05-25,404.0,241.0,0.0,0.0,0.0,0.0,0,0.0,210.0,-194.0,-48.01980198019802
4509105293000460,MA13,YZKMA90V,W05-25,404.0,241.0,0.0,0.0,0.0,0.0,0,0.0,103.0,-301.0,-74.5049504950495
4509106293000080,MA13,0,W05-25,2059.0,0.0,2200.0,0.0,0.0,0.0,0,0.0,608.0,-1451.0,-70.47110247693055
4509106293000080,MA13,0,W05-25,2059.0,0.0,2200.0,0.0,0.0,0.0,0,0.0,2067.0,8.0,0.38853812530354537
4509106293000090,MA13,0,W05-25,2392.0,2206.0,2200.0,0.0,0.0,0.0,0,0.0,2582.0,190.0,7.94314381270903
4509106293000090,MA13,0,W05-25,2392.0,2206.0,2200.0,0.0,0.0,0.0,0,0.0,1580.0,-812.0,-33.94648829431438
4509106293000100,MA13,YZKMA90V,W05-25,404.0,0.0,0.0,0.0,0.0,0.0,0,0.0,497.0,93.0,23.01980198019802
4509106293000100,MA13,YZKMA90V,W05-25,404.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,-397.0,-98.26732673267327
4509106293000130,MA13,0,W05-25,820.0,432.0,1800.0,0.0,0.0,0.0,0,0.0,900.0,80.0,9.75609756097561
4509106293000130,MA13,0,W05-25,820.0,432.0,1800.0,0.0,0.0,0.0,0,0.0,513.0,-307.0,-37.4390243902439
4509106293000170,MA13,0,W05-25,2412.0,1145.0,2800.0,0.0,0.0,0.0,0,0.0,2592.0,180.0,7.462686567164178
4509106293000170,MA13,0,W05-25,2412.0,1145.0,2800.0,0.0,0.0,0.0,0,0.0,916.0,-1496.0,-62.02321724709784
4509106293000180,MA13,0,W05-25,2412.0,1172.0,1640.0,0.0,0.0,0.0,0,0.0,2592.0,180.0,7.462686567164178
4509106293000180,MA13,0,W05-25,2412.0,1172.0,1640.0,0.0,0.0,0.0,0,0.0,563.0,-1849.0,-76.65837479270316
4509106293000185,MA13,0,W05-25,1252.0,0.0,4800.0,0.0,0.0,0.0,0,0.0,1332.0,80.0,6.3897763578274756
4509107093000070,MA13,YZKMA90V,W05-25,1980.0,2556.0,100.0,0.0,0.0,0.0,0,0.0,2382.0,402.0,20.303030303030305
4509107093000070,MA13,YZKMA90V,W05-25,1980.0,2556.0,100.0,0.0,0.0,0.0,0,0.0,747.0,-1233.0,-62.272727272727266
4509107093000090,MA13,YZKMA90V,W05-25,3171.0,1500.0,3000.0,0.0,0.0,0.0,0,0.0,2895.0,-276.0,-8.703878902554399
4509107093000130,MA13,YZKMA90V,W05-25,322.0,11.0,1300.0,0.0,0.0,0.0,0,0.0,363.0,41.0,12.732919254658384
4509107093000130,MA13,YZKMA90V,W05-25,322.0,11.0,1300.0,0.0,0.0,0.0,0,0.0,9.0,-313.0,-97.20496894409938
4509107093000185,MA13,YZKMA90V,W05-25,322.0,524.0,0.0,0.0,0.0,0.0,0,0.0,412.0,90.0,27.95031055900621
4509107093000185,MA13,YZKMA90V,W05-25,322.0,524.0,0.0,0.0,0.0,0.0,0,0.0,201.0,-121.0,-37.577639751552795
4509107093000315,MA13,0,W05-25,2550.0,395.0,2000.0,0.0,0.0,0.0,0,0.0,2389.0,-161.0,-6.313725490196079
4509107093000345,MA13,0,W05-25,2412.0,1504.0,0.0,0.0,0.0,0.0,0,0.0,2592.0,180.0,7.462686567164178
4509107093000345,MA13,0,W05-25,2412.0,1504.0,0.0,0.0,0.0,0.0,0,0.0,204.0,-2208.0,-91.54228855721394
4509107093000430,MA13,0,W05-25,1142.0,581.0,350.0,0.0,0.0,0.0,0,0.0,1312.0,170.0,14.886164623467602
4509107093000430,MA13,0,W05-25,1142.0,581.0,350.0,0.0,0.0,0.0,0,0.0,438.0,-704.0,-61.646234676007005
4509107093000755,MA13,0,W05-25,1575.0,45.0,525.0,0.0,0.0,0.0,0,0.0,1365.0,-210.0,-13.333333333333334
4509108093000150,MA13,YZKMA90V,W05-25,221.0,532.0,810.0,0.0,0.0,0.0,0,0.0,341.0,120.0,54.29864253393665
4509108093000150,MA13,YZKMA90V,W05-25,221.0,532.0,810.0,0.0,0.0,0.0,0,0.0,120.0,-101.0,-45.70135746606335
4509108093000160,MA13,0,W05-25,1982.0,977.0,800.0,0.0,0.0,0.0,0,0.0,2382.0,400.0,20.181634712411707
4509108093000160,MA13,0,W05-25,1982.0,977.0,800.0,0.0,0.0,0.0,0,0.0,1541.0,-441.0,-22.250252270433904
4509108093000170,MA13,0,W05-25,1711.0,0.0,2200.0,0.0,0.0,0.0,0,0.0,1522.0,-189.0,-11.046171829339567
4509108093000175,MA13,0,W05-25,110.0,0.0,0.0,0.0,0.0,0.0,0,0.0,110.0,0.0,0.0
4509108093000360,MA13,0,W05-25,404.0,641.0,0.0,0.0,0.0,0.0,0,0.0,210.0,-194.0,-48.01980198019802
4509108093000360,MA13,0,W05-25,404.0,641.0,0.0,0.0,0.0,0.0,0,0.0,103.0,-301.0,-74.5049504950495
4509108093000440,MA13,0,W05-25,1140.0,787.0,1100.0,0.0,0.0,0.0,0,0.0,1179.0,39.0,3.421052631578948
4509108093000440,MA13,0,W05-25,1140.0,787.0,1100.0,0.0,0.0,0.0,0,0.0,396.0,-744.0,-65.26315789473685
4509109403000065,MA13,YZKMA90V,W05-25,282.0,1265.0,0.0,0.0,0.0,0.0,0,0.0,372.0,90.0,31.914893617021278
